date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2023-04-10,1898.0,3862.56,2107.81,0.19,2767.31,recession,743.0,0.29,748.61,188.1,8.0,1431.61,58.0,0.0,419.61,2240.51,salary,817.09,Healthcare,positive,65.8,low,1754.75,1
2022-03-16,1964.48977,4828.174116,3968.839059,0.192027957,2734.326663,recession,606.637144,0.380372653,534.0340996,337.4066044,7.797418611,1692.439005,95.68493611,-0.007629179,261.0160328,2085.935831,mixed,1122.587836,Insurance,positive,76.59594629,medium,814.2723002,1
2021-03-21,1165.625291,4783.544196,3403.582431,0.289746133,3375.733396,normal,716.6187021,0.374560143,557.4198124,811.5709399,4.94041818,1393.542702,85.16139788,0.00184785,492.1802712,2049.212127,freelance,747.3933712,Healthcare,positive,58.50747231,medium,1315.774522,1
2019-03-02,1015.0,4794.07,2387.72,0.39,2463.0,recession,640.0,0.29,353.47,0.0,6.0,1127.83,44.0,0.0,495.9,2294.82,freelance,1684.27,Dining Out,positive,81.4,low,2406.35,1
2022-03-16,1362.0,1762.91,2523.27,0.17,3078.71,normal,719.0,0.36,626.41,578.41,3.0,862.23,47.0,0.0,471.16,2694.49,salary,467.95,Dining Out,negative,67.5,medium,0.0,0
2020-05-25,1882.250994,4027.728697,4453.109264,0.352955665,2187.369791,recession,610.8863672,0.384652666,335.72096,508.9000329,9.075602506,1710.29931,78.50141997,0.006041345,251.4801477,2762.975496,mixed,804.8061596,Groceries,negative,69.38811459,high,-39.93445514,0
2021-07-19,1427.154786,4893.715538,3848.341387,0.066774689,2771.55727,normal,640.7150813,0.614584257,215.5413716,730.6918722,6.071560635,435.5550984,74.17880168,-0.001365859,266.1848924,1891.232645,mixed,1360.208481,Rent,positive,81.23915553,high,1056.93308,1
2020-01-26,1987.738264,3793.912425,2075.720589,0.077704723,2918.347141,inflation,653.6768733,0.385135914,80.76690863,282.4810833,2.902666637,840.0647172,71.20111797,-0.003176048,440.4357596,1785.130421,mixed,1068.015417,Dining Out,positive,9.450399916,low,1535.281058,1
2021-08-18,1797.826352,5310.890452,3290.196449,0.245728899,2596.761144,recession,668.0427472,0.108364175,454.822191,453.9578085,5.057738772,1527.92242,34.68220107,0.005584283,675.3703511,2315.879996,freelance,1914.409033,Utilities,positive,80.64721111,high,2115.26023,1
2019-01-31,1331.0,3647.96,4097.17,0.06,2428.01,normal,755.0,0.43,278.47,468.21,6.0,1218.43,70.0,0.0,661.48,1910.69,mixed,824.43,Transportation,negative,14.8,medium,0.0,0
2023-04-10,1793.0,2943.37,2528.99,0.07,2459.96,normal,679.0,0.47,553.71,730.82,5.0,455.0,63.0,0.0,480.6,2645.2,salary,621.11,Dining Out,neutral,11.6,low,414.38,1
2023-01-10,1158.0,2992.75,3377.14,0.17,2919.13,recession,635.0,0.14,685.28,905.14,7.0,811.18,26.0,0.0,828.32,2769.19,salary,1260.19,Healthcare,negative,49.3,medium,0.0,0
2023-07-09,1351.0,5500.56,2501.94,0.34,3216.31,normal,678.0,0.17,131.92,0.0,1.0,479.11,41.0,0.0,416.96,1793.33,salary,739.18,Dining Out,positive,49.5,low,2998.62,1
2022-04-15,1881.35629,3544.083566,4696.614266,0.14811404,3247.089767,recession,655.8260829,0.244026767,712.8125541,637.0794896,5.841924365,1101.077532,35.22499033,-0.003843877,340.3712297,2370.723441,salary,995.3141001,Investments,negative,37.13866743,high,45.2083846,1
2021-03-21,1714.0,3561.39,2895.72,0.24,3061.8,normal,653.0,0.23,729.18,108.59,9.0,1095.68,42.0,0.0,756.39,1962.73,freelance,854.55,Rent,positive,85.8,high,665.67,1
2020-08-23,1404.885886,6785.631311,3518.385142,0.276742049,2738.00056,recession,647.5427479,0.556671563,239.8597049,144.7438087,8.154008321,249.3084621,21.42086884,0.000654333,474.1445934,2346.531326,freelance,1034.621703,Education,positive,26.27439372,high,3346.912768,1
2022-09-12,1957.0,1900.97,3577.86,0.4,3450.97,recession,744.0,0.31,548.82,237.28,9.0,1398.07,35.0,0.0,719.91,2969.82,salary,1418.73,Education,negative,5.2,low,0.0,0
2019-01-01,1288.0,2157.06,3956.38,0.06,3239.51,normal,618.0,0.49,267.83,740.34,4.0,0.0,70.0,0.0,446.96,3407.45,mixed,1805.61,Utilities,negative,43.2,low,0.0,0
2020-04-25,1884.0,3676.37,1911.12,0.3,2559.83,normal,703.0,0.44,920.41,410.4,5.0,786.74,98.0,0.0,595.16,3313.32,mixed,777.98,Insurance,positive,21.3,high,1765.25,1
2019-04-01,1459.0,4455.87,2454.09,0.1,3275.45,inflation,588.0,0.36,505.41,871.72,8.0,1527.49,83.0,0.0,503.47,3060.8,salary,555.77,Groceries,positive,4.3,medium,2001.78,1
2019-07-30,1982.0,3833.63,3068.96,0.12,2000.9,normal,732.0,0.38,403.66,667.91,7.0,926.53,27.0,0.0,233.27,2619.04,salary,945.82,Rent,positive,46.2,high,764.67,1
2019-10-28,1394.445102,5027.437183,2699.781484,0.212451562,4122.454189,inflation,650.0153518,0.379537251,541.8417835,149.0373784,2.949489757,2089.469812,26.24332697,-0.000922545,437.8170974,1020.690017,mixed,652.9037339,Dining Out,positive,49.02310929,medium,2321.391606,1
2022-11-11,1470.0,5019.59,4036.0,0.16,3032.5,normal,675.0,0.35,567.52,294.08,1.0,1576.67,85.0,0.0,822.54,2471.86,salary,1564.72,Rent,positive,34.6,medium,983.59,1
2022-09-12,1656.86462,3913.020506,2909.627876,0.046322029,2586.450326,normal,682.1379865,0.416466386,880.5641713,311.2337388,2.014986228,849.9555416,41.44323917,-0.005289601,847.0273547,1492.547323,mixed,1529.839234,Rent,positive,22.97012399,high,898.7399214,1
2021-12-16,1235.629897,5365.753653,3148.128674,0.206716871,2634.850358,inflation,679.1620843,0.340154502,690.3197696,368.5691516,5.018925606,1548.219769,89.96397213,-0.00179592,157.4118611,1021.430597,freelance,1329.686651,Investments,positive,11.81355145,medium,2248.999424,1
2019-10-28,1387.0,3480.16,3775.44,0.1,2507.33,normal,639.0,0.1,772.91,427.53,1.0,1023.36,76.0,0.0,358.81,2021.35,salary,1081.34,Utilities,negative,86.5,low,0.0,0
2021-10-17,1300.802105,4833.283773,4786.340142,0.163724361,2846.606261,normal,710.3716703,0.125189257,167.9360694,105.7478967,3.824880989,646.9233679,83.71943861,0.000562837,411.0439379,2725.245626,mixed,312.1267519,Investments,neutral,12.62837537,high,-6.514715993,0
2019-01-01,1165.0,4134.92,2963.51,0.19,3462.74,normal,647.0,0.59,308.83,0.0,1.0,2210.68,67.0,0.0,194.65,1858.83,salary,944.59,Transportation,positive,42.9,high,1171.41,1
2019-04-01,1671.0,4009.15,1662.58,0.2,2948.71,normal,754.0,0.11,562.58,169.76,2.0,1000.97,81.0,0.0,689.78,2253.94,freelance,1277.47,Entertainment,positive,57.3,medium,2346.57,1
2021-08-18,1032.0,2835.01,3185.63,0.16,4201.34,normal,638.0,0.49,344.08,241.01,3.0,1216.4,71.0,0.0,366.24,2420.12,salary,1537.45,Healthcare,negative,17.4,medium,0.0,0
2022-07-14,1122.0,3443.99,1600.36,0.17,2361.89,recession,704.0,0.54,694.32,544.92,2.0,1039.25,33.0,0.0,205.16,2248.27,salary,786.4,Entertainment,positive,14.2,low,1843.63,1
2022-07-14,1075.824602,5272.92438,2002.048822,0.287706495,3370.975802,recession,649.7466447,0.308829178,351.5733509,237.6993541,6.970036163,696.9068187,19.16568505,0.006066347,583.5534583,2645.901243,mixed,1407.928273,Rent,positive,77.18334171,high,3372.99074,1
2020-08-23,1660.0,5423.3,1573.17,0.25,2987.38,recession,616.0,0.32,812.67,378.59,7.0,1348.09,77.0,1.0,466.81,2284.49,freelance,1245.95,Rent,positive,9.6,medium,3850.13,1
2019-08-29,1801.973033,1824.926185,2339.30413,0.179302786,3065.043069,recession,685.6844539,0.497599457,327.1982197,662.708765,6.850198891,1139.747421,44.89954512,-0.002460792,316.3207127,2310.02968,freelance,1418.54862,Education,negative,92.01678947,low,-40.62815067,0
2023-02-09,1093.955663,4111.616444,2380.02422,0.347279213,3067.691783,normal,742.0371345,0.279067996,580.7626276,180.9386295,5.168871011,8.632303673,47.81719779,-0.002461109,266.9615676,2053.974446,salary,1394.156221,Investments,positive,40.47639024,low,1659.123686,1
2020-01-26,1502.0,3570.21,3878.51,0.33,2523.44,normal,691.0,0.52,482.56,244.84,6.0,373.3,45.0,0.0,649.85,1484.72,salary,1320.75,Healthcare,negative,93.3,low,0.0,0
2022-05-15,1032.083315,3836.086247,2822.219699,0.398441182,2815.907555,normal,700.7386419,0.379754983,402.3080993,526.5862525,7.859585757,1301.097977,67.8224725,0.017234151,654.3334516,2076.097448,mixed,1711.925618,Utilities,positive,32.5596288,high,1021.260054,1
2022-09-12,1825.729712,3067.42434,3500.381495,0.117620366,2776.375768,recession,690.296832,0.549862843,592.0703433,789.7995953,2.843331118,-7.17690839,50.84164909,0.010501094,420.7664444,2482.143518,mixed,967.4774818,Education,negative,53.68261977,high,1.065952475,1
2022-08-13,1895.647228,4413.523631,2876.476284,0.086310958,3469.699395,inflation,661.4472788,0.327612313,985.1802138,466.3987308,4.218411208,398.1841295,22.33790332,0.007925637,400.4808481,3031.117053,mixed,551.4429374,Healthcare,positive,90.44553148,medium,1518.811438,1
2022-05-15,1243.96677,3169.730147,3074.411092,0.097925385,2334.302598,normal,683.4412498,0.377191612,577.9675478,314.1075867,3.140508547,1319.585818,65.93243553,-0.005719654,1033.187667,2900.36217,freelance,1149.696103,Healthcare,neutral,68.61965358,medium,129.9897858,1
2020-06-24,1112.726341,5458.265426,3486.802611,0.274002859,3068.972967,inflation,724.7939727,0.399570553,740.4858456,666.2052093,1.878208106,1984.740652,38.32354984,0.002937919,580.6498545,2348.90689,salary,832.2482893,Education,positive,33.84876615,medium,2017.915931,1
2023-04-10,1918.0,4701.5,2826.46,0.1,2556.09,normal,679.0,0.5,461.47,619.9,7.0,206.58,97.0,0.0,319.16,3140.73,salary,1850.73,Transportation,positive,66.6,high,1875.04,1
2020-07-24,1286.0,5032.97,764.47,0.1,2845.81,recession,747.0,0.52,610.65,286.54,3.0,1361.3,91.0,0.0,347.4,1560.92,salary,1350.73,Groceries,positive,29.3,medium,4268.5,1
2020-07-24,1574.953934,2411.69633,3592.963776,0.303704473,2943.001462,normal,817.8093444,0.13277376,622.3458886,676.065285,9.170760275,1137.292055,62.09998888,-0.004056232,692.3441423,1895.308763,freelance,1488.244181,Transportation,negative,65.78703192,medium,-3.834321318,0
2023-08-08,1393.24183,3336.685623,4084.616411,0.252116331,3254.162056,inflation,799.3428953,0.135900246,178.5723095,-13.27773464,1.936701655,718.4310319,74.62146043,-4.83356e-05,600.4914725,2282.467754,freelance,1635.074779,Education,negative,93.93129931,high,90.83313076,1
2021-12-16,1467.131607,5009.908478,2119.73368,0.215437465,3186.851331,inflation,699.7047136,0.601732467,646.2503131,460.793736,2.1091352,484.9905187,60.09716204,0.001561757,517.3511209,2715.196553,freelance,2180.455365,Utilities,positive,98.16119768,low,2752.925364,1
2019-03-02,1174.557747,3286.609036,2976.382396,0.07493725,2837.320366,recession,673.6690956,0.273570256,583.8938214,500.1361372,7.868123532,383.8696667,61.57707032,-0.010506565,846.4981885,1313.398087,freelance,1281.032831,Insurance,neutral,4.391522727,medium,275.7983672,1
2022-02-14,1220.535708,4187.285464,2456.35028,0.074650553,3184.313308,normal,705.7541344,0.419110365,149.7029649,330.562384,1.031311359,1301.921735,36.35835786,-0.002112759,813.9106344,1223.567965,mixed,1547.782182,Utilities,positive,37.95116151,low,1867.775676,1
2023-02-09,1488.0,4522.94,3201.18,0.34,2109.84,normal,716.0,0.57,726.36,393.16,7.0,1469.32,33.0,0.0,612.7,1953.95,salary,1226.24,Groceries,positive,58.6,low,1321.76,1
2023-01-10,1361.0,4079.33,3367.59,0.06,2544.73,normal,655.0,0.1,614.24,23.08,2.0,887.29,20.0,0.0,527.88,2898.22,salary,1441.11,Entertainment,positive,45.8,low,711.74,1
2021-05-20,1749.675958,2780.860622,2315.099016,0.176246619,4026.966044,inflation,707.5563833,0.403680434,779.9837219,554.7975616,7.967051165,1209.423157,98.38520802,0.00627268,698.9967223,2078.401797,freelance,1019.576897,Investments,neutral,38.00788808,low,626.2132256,1
2020-05-25,1484.0,4088.09,3620.7,0.34,2010.8,inflation,710.0,0.34,611.34,735.94,1.0,1614.93,75.0,0.0,551.29,2624.18,salary,1461.19,Transportation,neutral,46.1,low,467.39,1
2021-03-21,1133.0,4157.15,3895.79,0.08,3192.36,recession,762.0,0.43,617.78,437.33,5.0,1570.21,89.0,0.0,490.03,2280.87,mixed,2094.96,Education,neutral,79.6,medium,261.36,1
2020-10-22,1103.0,4627.55,3493.56,0.29,2585.87,inflation,667.0,0.58,701.2,666.92,6.0,587.97,45.0,0.0,511.37,2305.76,freelance,1276.51,Entertainment,positive,84.0,low,1133.99,1
2022-03-16,1461.0,3152.89,1886.08,0.13,3334.43,inflation,754.0,0.54,728.33,325.3,9.0,988.54,61.0,0.0,329.4,1350.44,salary,642.61,Insurance,positive,57.6,low,1266.81,1
2020-03-26,1788.0,5235.56,3948.58,0.11,2463.44,inflation,706.0,0.42,826.13,471.72,2.0,981.71,75.0,0.0,455.22,2786.8,salary,1793.05,Healthcare,positive,98.7,medium,1286.98,1
2020-12-21,1452.0,2678.07,3800.43,0.2,2237.88,normal,676.0,0.27,577.38,286.67,3.0,1306.62,64.0,0.0,820.85,3015.31,salary,1304.11,Insurance,negative,81.0,medium,0.0,0
2023-09-07,1477.03157,4200.359794,2096.003647,0.332654639,3168.146631,normal,653.9410867,0.31697061,786.1090723,512.2080916,2.920170145,1103.197581,54.96606773,-0.00656605,592.9709537,1391.423894,salary,1046.811801,Entertainment,positive,97.37166487,medium,2056.697076,1
2022-09-12,1241.09732,4708.738134,2107.029732,0.338394433,3440.934602,recession,601.1618476,0.527151288,465.6449809,163.4302601,8.984342888,1107.608553,74.2393066,-0.001240968,414.0057937,2533.515316,mixed,393.7754946,Insurance,positive,52.89679019,low,2616.629494,1
2023-07-09,1885.0,4399.97,3064.82,0.32,3290.92,inflation,713.0,0.35,505.86,512.75,4.0,1337.81,41.0,0.0,475.47,2887.04,salary,1768.93,Groceries,positive,13.1,low,1335.15,1
2021-02-19,1338.581733,3156.653344,1979.216984,0.14233428,2404.605388,normal,646.0802648,0.223402178,767.9576521,636.0093261,2.963788846,1426.641001,73.07572147,0.003232211,502.5049117,1563.599406,mixed,1111.307782,Rent,positive,76.43438161,medium,1150.356426,1
2022-01-15,1808.091257,4473.625258,3193.233574,0.373460765,2730.747499,inflation,697.5046237,0.568182655,390.5878611,174.9485049,7.023563484,679.2206281,25.32568494,0.003410754,515.0910011,1490.484052,freelance,905.5717399,Entertainment,positive,58.34064474,medium,1192.409434,1
2023-04-10,1831.379908,3331.681777,3474.410148,0.331165565,2825.105732,inflation,646.9702034,0.441286654,321.6966015,337.467724,4.063732937,1051.377692,69.58236441,-0.01375642,446.1086478,2764.463633,salary,1309.512555,Groceries,neutral,26.50779707,low,-49.50439626,0
2021-10-17,1635.0,3003.31,2934.01,0.29,3305.74,normal,709.0,0.51,404.79,472.86,4.0,842.27,67.0,0.0,467.02,1701.51,salary,1887.49,Entertainment,neutral,67.3,low,69.3,1
2022-07-14,1407.847478,3435.267759,1823.666052,0.24390473,3536.073188,inflation,752.7106377,0.197286767,525.1908127,417.0965883,2.134325072,1791.223905,56.80161563,0.006941523,160.1931481,1981.115968,mixed,1125.249389,Insurance,positive,27.82486836,high,1626.353089,1
2020-05-25,1052.0,4385.47,2898.22,0.19,2321.21,normal,638.0,0.15,127.53,170.15,1.0,299.78,86.0,0.0,118.95,2268.67,freelance,1713.51,Groceries,positive,46.9,low,1487.25,1
2022-07-14,1376.823987,5154.369446,3376.214125,0.047031115,2604.494046,inflation,594.475533,0.218078001,397.8833308,542.7745731,9.200598928,1525.169201,39.45673505,-0.00273917,364.4799659,2120.605102,freelance,1719.689733,Groceries,positive,91.3299826,medium,1929.584379,1
2021-07-19,1387.137322,4250.673006,1176.684887,0.256846051,3387.807555,inflation,684.924387,0.120932578,567.330254,497.150058,1.164515514,1176.611612,77.61889555,0.011354069,586.5507566,3294.961963,freelance,1694.233688,Healthcare,positive,97.19327265,low,3017.948039,1
2021-08-18,1798.093057,3805.556994,2006.049408,0.301768013,3087.861189,normal,715.4640306,0.586844153,352.002903,20.78684311,5.205279129,1562.936268,73.8583698,0.001812915,595.0681073,1751.007903,freelance,1431.067194,Education,positive,56.51451023,high,1783.238827,1
2023-09-07,1976.0,5088.75,3202.1,0.36,3361.34,recession,775.0,0.38,774.5,230.54,5.0,888.66,69.0,0.0,304.36,1610.54,freelance,519.93,Investments,positive,57.5,medium,1886.65,1
2019-06-30,1873.0,3361.32,1403.25,0.29,3316.72,inflation,772.0,0.11,1059.09,423.18,6.0,1343.92,60.0,0.0,734.27,1688.85,salary,1928.34,Dining Out,positive,90.5,medium,1958.07,1
2020-09-22,1496.483018,3588.758232,3856.860011,0.327511116,2547.697738,inflation,688.6949887,0.524503023,476.3616885,250.2747515,6.237586137,354.7527783,43.86922795,-0.001962547,637.939776,1481.112411,mixed,1336.226302,Entertainment,negative,94.00826,low,-31.36177849,0
2019-01-31,1581.0,2892.75,2785.55,0.26,2904.2,normal,687.0,0.35,416.21,728.46,3.0,701.69,83.0,0.0,105.01,2285.0,freelance,1114.0,Dining Out,neutral,37.1,low,107.2,1
2022-06-14,1494.0,3925.45,2200.28,0.28,3076.24,inflation,700.0,0.29,411.02,638.75,2.0,700.3,83.0,0.0,370.47,3386.47,salary,886.93,Rent,positive,63.9,low,1725.17,1
2023-02-09,1159.789163,4304.838973,3346.594469,0.07883388,3116.441536,normal,684.0219229,0.322681266,308.9107779,704.0140253,9.110086855,945.0123631,39.62704165,0.005622098,515.0460727,1441.833249,salary,486.2710209,Groceries,positive,71.41043479,high,1063.309208,1
2020-05-25,1638.258706,4177.338602,2731.373891,0.140660427,3652.252146,recession,656.7805761,0.357721223,729.474236,806.5221143,4.098208807,16.72961601,39.83842962,-0.008690473,653.8379652,1004.73702,salary,1330.897487,Entertainment,positive,46.42750865,high,1462.819299,1
2023-01-10,1177.0,3249.9,3808.7,0.1,2342.0,recession,813.0,0.38,762.35,258.92,7.0,958.25,82.0,0.0,971.66,2355.5,salary,1432.23,Investments,negative,91.3,high,0.0,0
2020-09-22,1237.0,4942.76,2125.28,0.25,3072.48,normal,718.0,0.55,381.53,575.14,6.0,1280.06,78.0,0.0,568.26,2819.31,salary,1942.2,Entertainment,positive,80.3,high,2817.48,1
2020-07-24,1447.0,4726.33,3948.38,0.14,2539.69,normal,691.0,0.48,369.67,409.83,7.0,1320.35,96.0,0.0,478.5,1850.42,salary,929.73,Transportation,positive,73.7,low,777.95,1
2023-01-10,1578.0,4151.52,3116.6,0.22,2889.56,inflation,623.0,0.55,589.79,442.22,4.0,754.9,21.0,0.0,124.82,1781.24,salary,529.5,Education,positive,23.2,medium,1034.92,1
2021-06-19,1483.267634,5023.383759,4092.96455,0.158142013,3036.102599,inflation,680.377159,0.359916454,570.9847377,299.3732739,0.995919386,1599.46579,85.63615959,0.00418494,836.9881696,2433.989523,mixed,1509.474708,Rent,positive,33.83589693,medium,961.7030339,1
2019-08-29,1154.0,4763.39,3122.35,0.19,2587.44,normal,743.0,0.17,953.62,634.83,1.0,1558.32,85.0,1.0,398.32,2308.92,salary,532.82,Healthcare,positive,18.8,low,1641.04,1
2022-02-14,1271.0,4008.54,2737.67,0.23,2528.4,recession,629.0,0.15,587.48,150.28,5.0,1254.63,62.0,0.0,730.14,2945.52,salary,1646.5,Healthcare,positive,6.2,medium,1270.87,1
2022-03-16,1105.940333,2907.239059,2714.428919,0.167941409,2608.316608,inflation,576.4450741,0.203464569,355.0898446,527.1964895,8.064776845,963.7812384,99.1342012,-0.003463873,383.4611683,3145.137653,mixed,1110.212489,Insurance,neutral,88.90852383,low,101.4186883,1
2023-02-09,1651.274879,2223.191682,2471.381747,0.276694067,2930.91639,normal,644.6546186,0.20460687,727.4358874,396.4830019,7.842903906,303.5553065,47.88772862,-0.004096067,245.011911,2085.718353,salary,291.5755208,Rent,negative,78.44432482,medium,-0.106325669,0
2019-12-27,1957.746027,3636.713904,1677.985272,0.261067298,2925.093028,inflation,688.6291231,0.500902043,442.409359,18.85393738,2.039331543,1202.789068,84.71695138,0.009800304,532.0693392,2454.309771,freelance,1620.212557,Education,positive,101.4925882,low,2040.659302,1
2023-05-10,1595.0,2529.91,3380.55,0.27,2887.55,recession,740.0,0.25,456.37,212.81,5.0,1502.16,91.0,0.0,614.82,1520.28,mixed,1522.67,Education,negative,72.9,medium,0.0,0
2020-07-24,1176.853946,4238.537838,2377.190857,0.096631533,2875.935168,recession,688.8084401,0.247675956,279.3070597,274.95504,6.841525467,882.5246902,36.73900843,-0.005325674,391.4330626,1924.533661,freelance,1617.601482,Rent,positive,81.0752707,low,1728.433117,1
2022-09-12,1885.0,5065.27,3075.08,0.14,2044.48,normal,585.0,0.5,676.05,273.97,4.0,1571.9,87.0,0.0,895.88,1786.58,salary,1661.15,Insurance,positive,20.8,high,1990.19,1
2023-04-10,1140.0,4354.88,3047.64,0.39,3570.99,normal,689.0,0.15,798.98,579.1,8.0,487.17,26.0,0.0,336.67,2753.24,salary,1247.01,Entertainment,positive,14.2,medium,1307.24,1
2022-09-12,1784.793342,4331.746776,3159.481034,0.373836619,1637.338953,normal,626.978321,0.449510701,841.4860724,-3.253174712,8.017057057,611.3579515,31.98489859,-0.012108277,659.1478367,3366.084554,salary,304.1518422,Education,positive,86.84657562,medium,1319.311042,1
2020-12-21,1082.067202,4216.323091,3038.889427,0.354328541,2153.696214,normal,737.5221642,0.126807194,546.2183037,1051.279663,2.917648607,1303.903289,57.32998644,0.004360272,792.0056912,1972.752771,freelance,901.8988003,Investments,positive,29.84214843,high,1259.935792,1
